2025-06-05 01:56:05,488 - Script started.
2025-06-05 01:56:05,539 - Using device: cuda
2025-06-05 01:56:05,555 - Loaded training dataset with 1356 samples.
2025-06-05 01:56:05,555 - Loaded validation dataset with 290 samples.
2025-06-05 01:56:06,293 - Encoder initialized.
2025-06-05 01:56:06,294 - Encoder has 19,217,408 parameters.
2025-06-05 01:56:07,067 - Loaded checkpoint from /data/ckpt-distillation-256/student-final.pt.
2025-06-05 01:56:07,070 - Classifier initialized.
2025-06-05 01:56:07,070 - Classifier has 132,610 parameters.
2025-06-05 01:56:07,071 - Training started.
2025-06-05 01:56:07,071 - Training Parameters - Batch Size: 128, Epochs: 300, Encoder embed_dim: 256, Classifier input_dim: 256
2025-06-05 02:11:52,887 - Epoch 29: Training Loss: 0.375190, Validation Loss: 0.429338, Training Accuracy: 81.86, Validation Accuracy: 79.31, Learning Rate: 0.000048336667, Time: 31.72s
2025-06-05 02:12:23,377 - Epoch 30: Training Loss: 0.372433, Validation Loss: 0.425769, Training Accuracy: 81.71, Validation Accuracy: 79.66, Learning Rate: 0.000050000000, Time: 30.49s
2025-06-05 02:12:53,965 - Epoch 31: Training Loss: 0.370365, Validation Loss: 0.424850, Training Accuracy: 81.86, Validation Accuracy: 79.66, Learning Rate: 0.000049998308, Time: 30.59s
2025-06-05 02:13:26,483 - Epoch 32: Training Loss: 0.368055, Validation Loss: 0.420178, Training Accuracy: 81.78, Validation Accuracy: 79.66, Learning Rate: 0.000049993231, Time: 32.52s
2025-06-05 02:13:59,793 - Epoch 33: Training Loss: 0.366489, Validation Loss: 0.418446, Training Accuracy: 82.45, Validation Accuracy: 79.66, Learning Rate: 0.000049984771, Time: 33.31s
2025-06-05 02:14:35,181 - Epoch 34: Training Loss: 0.363899, Validation Loss: 0.417344, Training Accuracy: 82.01, Validation Accuracy: 79.66, Learning Rate: 0.000049972928, Time: 35.39s
2025-06-05 02:15:08,719 - Epoch 35: Training Loss: 0.361160, Validation Loss: 0.415934, Training Accuracy: 82.15, Validation Accuracy: 78.97, Learning Rate: 0.000049957704, Time: 33.54s
2025-06-05 02:15:42,186 - Epoch 36: Training Loss: 0.360646, Validation Loss: 0.413470, Training Accuracy: 82.30, Validation Accuracy: 78.97, Learning Rate: 0.000049939101, Time: 33.47s
2025-06-05 02:16:15,275 - Epoch 37: Training Loss: 0.358881, Validation Loss: 0.414310, Training Accuracy: 81.71, Validation Accuracy: 79.31, Learning Rate: 0.000049917122, Time: 33.09s
2025-06-05 02:16:48,775 - Epoch 38: Training Loss: 0.356911, Validation Loss: 0.407627, Training Accuracy: 81.93, Validation Accuracy: 80.34, Learning Rate: 0.000049891770, Time: 33.50s
2025-06-05 02:17:23,675 - Epoch 39: Training Loss: 0.356160, Validation Loss: 0.409244, Training Accuracy: 82.52, Validation Accuracy: 79.66, Learning Rate: 0.000049863047, Time: 34.90s
2025-06-05 02:17:56,743 - Epoch 40: Training Loss: 0.354901, Validation Loss: 0.405296, Training Accuracy: 82.01, Validation Accuracy: 80.00, Learning Rate: 0.000049830959, Time: 33.07s
2025-06-05 02:18:31,453 - Epoch 41: Training Loss: 0.353295, Validation Loss: 0.405994, Training Accuracy: 82.15, Validation Accuracy: 80.34, Learning Rate: 0.000049795509, Time: 34.71s
2025-06-05 02:19:06,610 - Epoch 42: Training Loss: 0.352206, Validation Loss: 0.405777, Training Accuracy: 81.93, Validation Accuracy: 80.34, Learning Rate: 0.000049756702, Time: 35.16s
2025-06-05 02:19:42,614 - Epoch 43: Training Loss: 0.352530, Validation Loss: 0.399050, Training Accuracy: 82.23, Validation Accuracy: 80.69, Learning Rate: 0.000049714543, Time: 36.00s
2025-06-05 02:20:21,022 - Epoch 44: Training Loss: 0.349580, Validation Loss: 0.403077, Training Accuracy: 82.30, Validation Accuracy: 81.38, Learning Rate: 0.000049669038, Time: 38.41s
